P0034      AWS       49.9947  -97.4339                                               
E2194      APRSWXNE  50.9825  -114.0390                                              
UT1        MESOWEST  41.2000  -111.1100                                              
GALMT      MESOWEST  48.5462  -111.2940                                              
BYTWN      AWS       29.7583  -94.9639                                               
DE020      DEOS      38.6331  -75.0664                                               
PRYC1      NOS-NWLO  37.9961  -122.9770                                              
WY7        WYDOT     41.2610  -110.9760                                              
SGSSO      AWS       33.0744  -116.8140                                              
TR243      RAWS      45.5372  -115.3110                                              
ITD77      ITD       43.4056  -113.6270                                              
XLOL       WxFlow    28.1901  -82.5182                                               
P0518      AWS       51.0914  -112.9950                                              
MC003      MESOWEST  46.1009  -85.6178                                               
CRVSD      MESOWEST  32.7836  -116.7230                                              
SPONV      MESOWEST  39.1174  -119.8450                                              
CO098      CODOT     39.5976  -108.8050                                              
C5469      APRSWXNE  40.0068  -105.8860                                              
FAST2      WT-Meso   34.6545  -102.6910                                              
D5010      APRSWXNE  42.9980  -88.0238                                               
MDFR6      AWS       25.7128  -80.3344                                               
AU450      APRSWXNE  44.9568  -91.5862                                               
P0855      AWS       51.4247  -101.4000                                              
D2798      APRSWXNE  35.0000  -83.2000                                               
DOGC1      RAWS      39.5619  -120.0480                                              
MN013      MNDOT     46.8468  -96.6681                                               
XBUX       WxFlow    35.2576  -75.5237                                               
AMOA4      RAWS      33.5869  -91.8058                                               
SNDWC      AWS       41.6386  -88.6125                                               
DMHSD      MESOWEST  32.9640  -117.2230                                              
BTHLH      AWS       40.6628  -75.3425                                               
TS613      RAWS      37.6753  -119.7880                                              
FRMCB      AWS       26.5975  -81.8367                                               
MNLLA      AWS       39.5636  -85.6028                                               
MSXC1      RAWS      32.8756  -117.0590                                              
BAC        MESOWEST  40.6333  -112.0550                                              
SLAP       OK-Meso   36.5969  -100.2620                                              
OH046      OHDOT     39.9239  -83.6878                                               
DNEP1      MESOWEST  38.9256  -114.4080                                              
SC003      MESOWEST  34.6736  -82.5368                                               
DORT       KYMN      37.2848  -82.5246                                               
ESTWP      AWS       40.6814  -75.2494                                               
D6569      APRSWXNE  36.6667  -83.1667                                               
D4174      APRSWXNE  33.4005  -111.8610                                              
WY27       WYDOT     41.3950  -105.8240                                              
CLTNC      AWS       44.0294  -88.1739                                               
LWSD1      NOS-COOP  38.7817  -75.1200                                               
AU461      APRSWXNE  39.3058  -103.4600                                              
XHBG       WxFlow    42.7750  -78.8620                                               
D1918      APRSWXNE  39.2765  -94.3365                                               
NDCSD      MESOWEST  32.8832  -116.6470                                              
AUWT2      RAWS      30.3300  -97.9397                                               
XISA       WxFlow    37.8968  -122.3240                                              
SGMGY      AWS       33.2231  -116.6990                                              
OTOWY      MESOWEST  35.9890  -84.2525                                               
ECLK1      HADS      37.2775  -95.7769                                               
WHTCH      AWS       41.8728  -88.0981                                               
CMBA       KYMN      37.1445  -85.2945                                               
SCRSD      MESOWEST  33.4357  -117.5900                                              
D7102      APRSWXNE  48.4325  -71.0232                                               
UNRC       MESOWEST  39.5392  -119.8060                                              
C8193      APRSWXNE  47.5578  -122.1290                                              
OTVAW      MESOWEST  35.5958  -84.7939                                               
XSAK       WxFlow    41.5301  -71.1866                                               
MOA19      MoComAgN  39.6353  -91.7254                                               
OH001      OHDOT     41.3835  -84.5549                                               
KU76       NonFedAW  43.1312  -115.7300                                              
SUNN7      RAWS      34.0028  -77.9581                                               
C3175      APRSWXNE  41.8338  -87.6397                                               
MEDI       OK-Meso   34.7292  -98.5667                                               
TR739      RAWS      36.5978  -106.9290                                              
SDMIB      MESOWEST  32.7810  -117.2520                                              
LVYN2      RAWS      39.2444  -119.8810                                              
KQ50       NJWxNet   39.5200  -75.2000                                               
E0792      APRSWXNE  29.7300  -104.0640                                              
TR889      RAWS      36.7956  -85.3803                                               
SGPTM      AWS       33.4192  -117.0820                                              
FRDMO      AWS       44.3883  -88.2861                                               
CATES      AWS       39.1097  -77.5758                                               
D8656      APRSWXNE  48.2200  -116.3800                                              
T55AX      MESOWEST  37.1170  -80.7843                                               
WY8        WYDOT     41.4300  -110.1200                                              
YRKJS      AWS       41.7281  -122.6400                                              
D8374      APRSWXNE  47.0057  -120.5370                                              
STLN5      RAWS      36.7317  -106.8660                                              
SSPFS      AWS       39.0267  -76.9908                                               
XVER       WxFlow    27.6312  -80.3948                                               
GRHRD      AWS       39.8694  -83.0719                                               
BHCA3      MESOWEST  35.1078  -114.6080                                              
MGYSD      MESOWEST  33.2233  -116.6990                                              
OH006      OHDOT     40.8331  -83.2562                                               
LMJT2      RAWS      31.7592  -94.6581                                               
VGRC1      RAWS      33.8361  -116.8110                                              
E1808      APRSWXNE  50.8773  -113.9760                                              
SPRNV      MESOWEST  39.1038  -119.8960                                              
SGSPP      AWS       32.9994  -116.7880                                              
IRVNE      AWS       33.6633  -117.8180                                              
D7928      APRSWXNE  33.9000  -117.9000                                              
XLKW       WxFlow    38.5605  -121.5570                                              
MC010      MESOWEST  46.2762  -87.4159                                               
CMDVD      AWS       41.7711  -87.6686                                               
BNVC1      RAWS      38.9875  -123.3490                                              
C9939      APRSWXNE  33.2017  -116.9370                                              
LEBRG      AWS       39.1103  -77.5783                                               
BTMNV      MESOWEST  40.6110  -116.8340                                              
BLKD1      RAWS      39.3258  -75.7308                                               
YERMO      AWS       34.8658  -116.6630                                              
XSTL       WxFlow    27.3452  -80.2364                                               
MIROM      MESOWEST  42.7768  -83.0211                                               
ONST2      WT-Meso   34.0938  -102.1180                                              
XWAV       WxFlow    35.5740  -75.4687                                               
MABU       MESOWEST  33.4250  -112.6250                                              
CTWNV      MESOWEST  40.7233  -116.0670                                              
ALBQR      AWS       35.0861  -106.5690                                              
SGPOT      AWS       32.6042  -116.6070                                              
ERIC       OK-Meso   35.2047  -99.8033                                               
SANM3      HADS      41.7522  -70.4825                                               
PNTM8      RAWS      47.0456  -113.9880                                              
P0003      AWS       39.2492  -77.2417                                               
C6462      APRSWXNE  31.9360  -81.3170                                               
GBGWG      AWS       39.1319  -77.1781                                               
BDDHL      AWS       30.0964  -97.8844                                               
WITIT      AWS       43.1828  -87.9636                                               
AW329      AWX       45.5700  -117.5300                                              
VJSSD      MESOWEST  32.8456  -116.7040                                              
BEKC2      RAWS      38.4425  -105.9610                                              
COCSD      MESOWEST  32.8514  -116.8950                                              
MTRED      MESOWEST  48.8116  -105.0610                                              
TRAF1      FL-Meso   29.4106  -82.1702                                               
WSM14      MESOWEST  33.5015  -106.1800                                              
D8436      APRSWXNE  32.4800  -117.0700                                              
PYNTT      AWS       43.3908  -89.3972                                               
D3839      APRSWXNE  39.0131  -77.3121                                               
TS092      RAWS      39.9275  -106.5450                                              
JFFRS      AWS       40.2961  -79.9322                                               
YFFI1      RAWS      44.3719  -114.5790                                              
NTHO       MESOWEST  39.1708  -120.1450                                              
XGUN       WxFlow    39.3559  -76.3247                                               
LRTO       KYMN      37.6260  -85.3704                                               
XHPR       WxFlow    38.2600  -76.1788                                               
C9392      APRSWXNE  46.6963  -68.0330                                               
INDRV      FL-Meso   27.6192  -80.5726                                               
E0171      APRSWXNE  41.0972  -83.9855                                               
BLUIN      AWS       33.1256  -116.0510                                              
XCVN       WxFlow    26.2014  -80.2975                                               
RSFSD      MESOWEST  33.0333  -117.1900                                              
D4465      APRSWXNE  33.8267  -118.1240                                              
K3S4       NonFedAW  42.1036  -123.6820                                              
MHAY       MESOWEST  47.9193  -108.7260                                              
BYDSC      AWS       39.1519  -77.3083                                               
E2086      APRSWXNE  34.6325  -106.7310                                              
WNCNF      AWS       39.2733  -78.2514                                               
AU588      APRSWXNE  33.7830  -117.9130                                              
HMMC1      RAWS      33.6056  -116.9390                                              
MAREO      AWS       29.8997  -90.0919                                               
BPGDH      MESOWEST  45.7834  -120.5500                                              
MDLA3      MESOWEST  35.5823  -114.2780                                              
CAST       NC-ECONe  34.3211  -77.9161                                               
XZUN       WxFlow    32.6669  -117.2230                                              
OH123      OHDOT     41.4229  -84.3426                                               
PIVW3      WIDOT     44.4531  -90.1347                                               
SDLAM      MESOWEST  32.7717  -117.0330                                              
RKSPG      AWS       41.6325  -109.2630                                              
SBIC1      RAWS      33.4833  -119.0330                                              
DE004      DEOS      39.6695  -75.7503                                               
ATLNT      AWS       39.3664  -74.4767                                               
QEMA3      RAWS      31.7836  -110.6440                                              
E1854      APRSWXNE  44.4192  -73.1917                                               
GAITH      AWS       39.1350  -77.1964                                               
ATHNS      AWS       35.4458  -84.6089                                               
BVDSD      MESOWEST  32.6621  -116.2890                                              
NE060      NEDOR     40.4986  -98.9475                                               
RNDML      AWS       43.5544  -87.9706                                               
NTKM3      NOS-NWLO  41.2850  -70.0967                                               
D5016      APRSWXNE  40.4695  -106.8240                                              
D4521      APRSWXNE  30.4758  -97.5717                                               
ITD32      ITD       43.0811  -112.7760                                              
GINM4      RAWS      46.2894  -87.4742                                               
IL036      MESOWEST  39.5897  -89.6467                                               
690        ARLFRD    43.5326  -112.9480                                              
BARNS      AWS       39.2250  -77.3992                                               
E2428      APRSWXNE  46.4402  -84.0183                                               
KSPZ       NonFedAW  39.4030  -119.2510                                              
XSAB       WxFlow    44.6257  -81.2711                                               
RAMSD      MESOWEST  33.0730  -116.8580                                              
IRVLB      AWS       32.8322  -96.9978                                               
PRNPP      AWS       43.8439  -89.1208                                               
D5683      APRSWXNE  33.0942  -117.2200                                              
C8261      APRSWXNE  38.6105  -89.6471                                               
ANDW4      RAWS      42.4372  -108.9460                                              
SCTCH      AWS       40.6189  -74.3575                                               
GNTC1      RAWS      34.5925  -117.1680                                              
A26        MESOWEST  36.8197  -116.2580                                              
MN060      MNDOT     47.8683  -96.9168                                               
C3932      APRSWXNE  42.3657  -122.9060                                              
AU493      APRSWXNE  28.0172  -81.8113                                               
WDBRD      AWS       38.6128  -77.3683                                               
MDFR3      AWS       25.6497  -80.4239                                               
ZONM8      RAWS      48.4306  -115.3970                                              
MCOW       MESOWEST  47.6884  -105.4920                                              
KWYH       WYDOT     41.0476  -104.8900                                              
UTSVC      MESOWEST  40.7321  -111.4980                                              
D7016      APRSWXNE  40.9782  -72.1203                                               
EDWT2      RAWS      30.2800  -100.5610                                              
SGMPE      AWS       32.8522  -117.1180                                              
CMDNS      AWS       36.3281  -76.1717                                               
CLRBF      AWS       39.2428  -77.2736                                               
KDNM5      RAWS      47.9411  -94.4642                                               
D1879      APRSWXNE  44.5775  -116.6240                                              
SDRMW      MESOWEST  33.0300  -116.9600                                              
KMRO3      RAWS      42.9533  -121.5820                                              
K8B0       NonFedAW  44.9919  -70.6646                                               
FXCTY      AWS       38.8639  -77.3244                                               
MO010      MESOWEST  37.0012  -94.5953                                               
XORE       WxFlow    35.7740  -75.5250                                               
PEAC1      RAWS      37.5531  -121.8440                                              
WNT14      AWS       28.4400  -81.4008                                               
FLB09      MESOWEST  47.8780  -114.0050                                              
PWAW3      HADS      43.3875  -87.8678                                               
MIFRL      MESOWEST  43.5526  -84.0204                                               
KCKSD      MESOWEST  33.3131  -117.0860                                              
SLTN2      MESOWEST  36.1444  -114.9960                                              
BOURN      AWS       41.7383  -70.5947                                               
XHUG       WxFlow    30.4069  -81.4140                                               
NJ005      MESOWEST  39.3501  -74.9994                                               
KENF1      FL-Meso   27.9622  -81.0512                                               
P0241      AWS       49.8869  -99.7472                                               
PTPN4      HADS      40.1017  -74.0375                                               
DE032      DEOS      39.8717  -75.6825                                               
LSBRV      AWS       39.0947  -77.5228                                               
D8095      APRSWXNE  44.3793  -92.0293                                               
BVYSD      MESOWEST  32.8683  -116.8420                                              
TS654      RAWS      40.3769  -108.5220                                              
ITD63      ITD       46.3822  -116.1280                                              
D9379      APRSWXNE  33.0288  -116.8610                                              
GNSRM      AWS       34.3328  -83.8325                                               
AP983      APRSWXNE  39.5886  -104.8860                                              
AT493      APRSWXNE  40.5672  -124.1350                                              
SOBSD      MESOWEST  33.0073  -117.2760                                              
RDFLW      AWS       37.1486  -80.5722                                               
BELAI      AWS       39.5383  -76.3500                                               
WLRNV      MESOWEST  41.1016  -114.9080                                              
RDHWA      MAP       48.6700  -118.7300                                              
RSNW4      RAWS      42.8564  -107.2720                                              
LNTR1      AWS       39.4636  -104.8870                                              
CHTS1      NOS-NWLO  32.7820  -79.9250                                               
C7387      APRSWXNE  34.2000  -118.5680                                              
D7338      APRSWXNE  38.2845  -112.6400                                              
OWEST      MESOWEST  35.9847  -84.2655                                               
BBLW3      RAWS      43.1492  -90.6842                                               
XGRF       WxFlow    28.0823  -82.0394                                               
HOOK       OK-Meso   36.8553  -101.2250                                              
LSRPB      AWS       26.4642  -97.9106                                               
BNDW       MESOWEST  45.6478  -121.9310                                              
SNVI4      IEM       42.0219  -93.4395                                               
AVNSD      AWS       42.9078  -77.7397                                               
BCRU1      RAWS      39.2789  -109.2210                                              
SGPMA      AWS       33.3122  -117.0030                                              
D9704      APRSWXNE  50.5538  -122.4790                                              
XPTP       WxFlow    39.3734  -74.4955                                               
XEAT       WxFlow    40.9540  -73.3955                                               
D0579      APRSWXNE  51.3292  -114.5940                                              
BAFM8      RAWS      45.6481  -106.5030                                              
RSRNV      MESOWEST  40.8884  -117.9090                                              
E3121      APRSWXNE  35.0858  -114.5620                                              
E2652      APRSWXNE  33.0220  -117.0830                                              
E3184      APRSWXNE  35.9998  -82.9998                                               
ITD99      ITD       43.5544  -112.4180                                              
ITD15      ITD       43.5043  -112.0550                                              
P0659      AWS       51.1564  -113.4070                                              
BPHOR      MESOWEST  45.9338  -119.6340                                              
IL017      MESOWEST  42.3209  -89.6122                                               
MRFSB      AWS       35.8464  -86.3906                                               
SLDMT      MESOWEST  43.4846  -114.9070                                              
ESCW1      RAWS      47.0375  -117.9480                                              
WY31       WYDOT     41.2690  -110.8670                                              
ELMRG      AWS       33.5919  -112.3420                                              
WRBSD      MESOWEST  33.0311  -117.1220                                              
MKXWS      MISC      42.9683  -88.5494                                               
WSYSD      MESOWEST  33.0868  -116.6900                                              
CHVO       MESOWEST  43.2414  -120.7280                                              
LHGVP      AWS       26.5956  -81.6369                                               
DNKNT      AWS       37.6447  -84.7719                                               
SHBL1      NOS-NWLO  29.8681  -89.6732                                               
C9767      APRSWXNE  41.5302  -84.1757                                               
E1610      APRSWXNE  31.2983  -113.5150                                              
MSGRB      MESOWEST  41.3456  -122.1940                                              
WSM09      MESOWEST  33.2985  -106.5320                                              
SGRAM      AWS       33.0728  -116.8580                                              
KHMY       NonFedAW  35.0264  -97.2316                                               
GRNW2      RAWS      37.8325  -81.0678                                               
C6778      APRSWXNE  40.7816  -77.8970                                               
TR255      RAWS      44.7400  -115.5700                                              
FPS        MESOWEST  40.4571  -111.9040                                              
SGCIR      AWS       33.2856  -117.1460                                              
BAJC1      RAWS      32.6675  -116.6990                                              
K8V7       NonFedAW  37.4587  -102.6180                                              
PRDGP      AWS       36.4567  -94.1275                                               
FRDCM      AWS       39.3933  -77.4214                                               
C8890      APRSWXNE  33.1772  -117.1040                                              
LNCN3      RAWS      44.5253  -71.5725                                               
PLYM       NC-ECONe  35.8489  -76.6506                                               
OTMA3      RAWS      33.0500  -113.1390                                              
FAFO3      RAWS      44.8142  -117.7290                                              
E1815      APRSWXNE  43.1468  -77.4428                                               
ELPBW      AWS       31.8753  -106.5790                                              
FRDW1      NOS-NWLO  48.5467  -123.0100                                              
P0866      AWS       51.5325  -101.3460                                              
KNZRS      AWS       40.0228  -76.0597                                               
TS633      RAWS      46.6814  -100.2380                                              
XUMK       WxFlow    24.9189  -80.6351                                               
CO043      CODOT     40.6397  -104.3250                                              
MNNLL      AWS       45.0158  -93.3083                                               
NE021      NEDOR     42.6751  -103.6850                                              
PCPC2      RAWS      40.0981  -106.6810                                              
WLLCT      AWS       35.2453  -112.1920                                              
SNTGR      AWS       37.1167  -113.6140                                              
C6342      APRSWXNE  44.3575  -68.6136                                               
TS708      RAWS      37.8389  -118.7720                                              
PMASD      MESOWEST  33.3124  -117.0040                                              
AT094      APRSWXNE  33.0616  -116.5740                                              
RCPLS      AWS       40.6886  -84.6478                                               
AU158      AWS       25.7272  -80.4058                                               
AU158      APRSWXNE  25.7274  -80.4060                                               
OTYSD      MESOWEST  32.7202  -116.9280                                              
BRRN1      RAWS      41.5100  -103.9950                                              
BGLN4      HADS      39.7611  -74.1081                                               
UTPT2      MESOWEST  37.3617  -113.2620                                              
HRVRC      AWS       42.4208  -88.6133                                               
DODW3      WIDOT     42.9451  -90.1186                                               
P0415      AWS       43.2769  -79.7858                                               
FTCB       OK-Meso   35.1492  -98.4667                                               
AUTC2      UDFCD     39.7110  -104.8140                                              
SNDG4      AWS       32.8964  -117.1000                                              
D3318      APRSWXNE  44.1487  -73.2470                                               
SADDL      INTERNET  40.0547  -105.5890                                              
LBRLH      AWS       37.5617  -94.5161                                               
SDNAC      MESOWEST  32.6710  -117.1010                                              
FREDK      AWS       39.4383  -77.4003                                               
MCLAN      AWS       38.9533  -77.1928                                               
MNRKM      AWS       39.3294  -77.2344                                               
SJWI4      IEM       42.3033  -93.6476                                               
P0233      AWS       49.5361  -96.7014                                               
PTWSH      AWS       43.4025  -87.8786                                               
XCCV       WxFlow    33.5663  -117.8210                                              
SDMRO      MESOWEST  33.9600  -117.2330                                              
DRMRN      AWS       39.1022  -77.3003                                               
VA060      VADOT     38.9814  -77.4136                                               
A18        MESOWEST  37.1067  -116.3230                                              
D7309      APRSWXNE  30.5470  -97.7950                                               
BWST2      WT-Meso   33.1519  -102.2710                                              
SGMGR      AWS       32.9861  -116.9080                                              
XJEK       WxFlow    31.0533  -81.4084                                               
BGCCP      AWS       38.0203  -77.5306                                               
CSN02      MESOWEST  36.6667  -108.4330                                              
IL049      MESOWEST  41.6851  -88.3562                                               
MIHAW      MESOWEST  45.2994  -83.8528                                               
C9352      APRSWXNE  39.6592  -106.5490                                              
SDL34      MESOWEST  33.2097  -117.3950                                              
KNGPT      AWS       36.5394  -82.5225                                               
KY030      KYTC-RWI  36.6756  -86.5473                                               
CHLNS      AWS       35.3058  -84.7828                                               
E2638      APRSWXNE  35.0400  -86.5308                                               
MTGRN      MESOWEST  46.9028  -113.4230                                              
MCGRG      AWS       46.6053  -93.3044                                               
XHLF       WxFlow    41.5638  -71.3324                                               
XFLO       WxFlow    42.9009  -124.5040                                              
E2349      APRSWXNE  48.5188  -105.3850                                              
SNRSE      AWS       26.1514  -80.2703                                               
C6668      APRSWXNE  39.0882  -77.3063                                               
MDSNW      AWS       43.0683  -89.4256                                               
SGVJS      AWS       32.8456  -116.7040                                              
DMNGD      AWS       32.2575  -107.7630                                              
CLOQT      AWS       46.7139  -92.5153                                               
D9160      APRSWXNE  41.9638  -121.9260                                              
SD024      MESOWEST  43.3046  -104.0190                                              
GPRC2      RAWS      39.6953  -106.9730                                              
NSHUA      AWS       42.8442  -92.5372                                               
MIHTC      MESOWEST  42.7110  -84.4760                                               
E0435      APRSWXNE  46.2445  -116.4720                                              
CBDT2      RAWS      31.0522  -98.5003                                               
BTNRT      AWS       40.6619  -75.3397                                               
SRIC1      RAWS      33.9778  -120.0780                                              
BTHMD      AWS       39.0147  -77.1522                                               
MWQAI      MESOWEST  45.7180  -120.1840                                              
D0993      APRSWXNE  43.5708  -109.8270                                              
XBLK       WxFlow    41.1993  -71.5932                                               
C6773      APRSWXNE  33.8038  -118.3100                                              
E0943      APRSWXNE  43.4143  -88.1463                                               
OGP        MESOWEST  41.2000  -111.8810                                              
D6109      APRSWXNE  33.8891  -78.7002                                               
KGGHS      AWS       39.1275  -100.6290                                              
AT569      APRSWXNE  40.2886  -110.0070                                              
OGVSD      MESOWEST  33.3917  -116.7880                                              
ECON8      RAWS      47.7506  -101.6730                                              
D5442      APRSWXNE  30.5022  -97.8060                                               
MROS1      NOS-NWLO  33.6550  -78.9183                                               
ELMSD      MESOWEST  32.8670  -116.8960                                              
FRDRK      AWS       39.3778  -77.4303                                               
TIPT       OK-Meso   34.4394  -99.1375                                               
D4064      APRSWXNE  33.1549  -117.1620                                              
KS004      MESOWEST  37.9314  -96.7739                                               
MEDF       OK-Meso   36.7922  -97.7456                                               
AR836      APRSWXNE  36.8160  -114.1040                                              
D8918      APRSWXNE  45.5805  -88.0953                                               
CLOVS      AWS       36.8094  -119.6820                                              
AR194      APRSWXNE  32.4759  -97.7453                                               
BLNMS      AWS       39.3244  -76.5506                                               
JACK       NC-ECONe  35.1878  -79.6844                                               
ORIN7      NOS-NWLO  35.7950  -75.5483                                               
MN017      MNDOT     45.3947  -94.0256                                               
D7154      APRSWXNE  39.4838  -104.5650                                              
HDMSD      MESOWEST  33.0439  -117.1350                                              
D7813      APRSWXNE  41.8238  -87.8485                                               
LGRN       KYMN      38.4642  -85.4734                                               
D4892      APRSWXNE  39.4348  -104.8500                                              
AU377      APRSWXNE  46.7505  -117.1840                                              
E0995      APRSWXNE  33.1113  -117.3100                                              
E1625      APRSWXNE  34.3830  -118.8530                                              
C3287      APRSWXNE  32.8148  -117.0530                                              
D2921      APRSWXNE  36.0905  -83.8328                                               
BRKSJ      AWS       40.6419  -74.0189                                               
TRJHS      AWS       40.0519  -84.1967                                               
MCGC1      RAWS      39.3528  -123.6010                                              
NRF        ARLFRD    43.6479  -112.9110                                              
D1768      APRSWXNE  44.0665  -77.0005                                               
D6766      APRSWXNE  42.5345  -88.2158                                               
E0662      APRSWXNE  32.6678  -116.7190                                              
STSBG      AWS       40.9947  -75.2183                                               
AU627      APRSWXNE  39.1758  -86.5018                                               
K5003      KSDOT     37.9314  -96.7739                                               
PLN06      AWS       33.0469  -96.8458                                               
RVRRD      AWS       29.9608  -90.2208                                               
MIESC      MESOWEST  45.8551  -87.1844                                               
MN087      MNDOT     45.0962  -93.4500                                               
TR730      RAWS      41.6525  -118.0440                                              
BLTVN      AWS       39.0483  -76.8894                                               
UP465      MESOWEST  41.4515  -105.6250                                              
C2323      APRSWXNE  39.5238  -104.9280                                              
CJRDS      AWS       38.9769  -104.7770                                              
CESSD      MESOWEST  33.0287  -116.7930                                              
MCMFR      AWS       25.7278  -80.2339                                               
D9179      APRSWXNE  41.5192  -84.1947                                               
ANEW1      RAWS      48.7433  -119.6220                                              
MBZH       MESOWEST  45.6668  -110.8040                                              
BREC       OK-Meso   36.4119  -97.6942                                               
PRYO       OK-Meso   36.3689  -95.2717                                               
E0274      APRSWXNE  32.8000  -96.3000                                               
CRLSP      AWS       26.2736  -80.2206                                               
COYSD      MESOWEST  33.2584  -116.5850                                              
SNSCA      MAP       33.2800  -119.5200                                              
RSTNW      AWS       38.9514  -77.3303                                               
A29        MESOWEST  37.3449  -116.5690                                              
SJST2      WT-Meso   31.5426  -100.5130                                              
XCHA       WxFlow    32.7585  -79.9529                                               
HRSON      AWS       38.6422  -94.3397                                               
D9694      APRSWXNE  49.2275  -122.8260                                              
ASTNA      AWS       30.1469  -97.8300                                               
D6926      APRSWXNE  39.0533  -74.7575                                               
GRNRV      AWS       41.5106  -109.4660                                              
SDCSF      MESOWEST  33.8800  -117.8860                                              
IN003      INDOT     41.1195  -85.1631                                               
E0262      APRSWXNE  34.5000  -108.1000                                              
SDCHU      MESOWEST  32.6495  -117.0700                                              
HKSNV      MESOWEST  39.4443  -116.7430                                              
44033      BUOY      44.0600  -69.0000                                               
LRSTV      AWS       39.1075  -76.8567                                               
D7902      APRSWXNE  39.0158  -121.4230                                              
MOA13      MoComAgN  39.8569  -93.1472                                               
QHIA3      RAWS      35.8625  -110.6150                                              
FTVSD      MESOWEST  33.2561  -116.9820                                              
OH137      OHDOT     41.5674  -83.5735                                               
P0902      AWS       49.8806  -97.0711                                               
XDIN       WxFlow    25.7133  -80.2106                                               
OH015      OHDOT     39.5252  -83.4758                                               
D7623      APRSWXNE  42.3772  -75.7723                                               
SDUNC      MESOWEST  33.7044  -117.2050                                              
XPDS       WxFlow    35.6651  -121.2850                                              
WRLSS      AWS       44.0114  -107.9530                                              
PCPD       MESOWEST  40.6350  -111.5080                                              
WY29       WYDOT     41.1000  -105.2100                                              
TRMBL      AWS       41.2622  -73.1986                                               
FDLF1      FL-Meso   26.0853  -80.2405                                               
OH146      OHDOT     41.2869  -82.8886                                               
TT179      RAWS      39.5250  -120.3290                                              
P0052      AWS       52.1767  -101.2460                                              
D9509      APRSWXNE  41.6503  -90.5950                                               
D7637      APRSWXNE  33.7117  -118.0330                                              
RDKVL      AWS       39.0811  -77.1436                                               
MHEC1      RAWS      33.8169  -117.4640                                              
MN066      MNDOT     47.2113  -92.4877                                               
MBHP       MESOWEST  45.3154  -113.3100                                              
AU322      APRSWXNE  29.4122  -95.1787                                               
D0325      APRSWXNE  34.6432  -86.6707                                               
KPAT       WYDOT     42.5600  -106.8500                                              
MNDT2      RAWS      31.9431  -102.1900                                              
E1200      APRSWXNE  47.3587  -104.7930                                              
KSGE       WYDOT     41.8228  -110.9030                                              
SFFA4      RAWS      34.7561  -90.7222                                               
HERMN      AWS       46.8217  -92.2394                                               
WSBSB      AWS       40.7544  -73.5936                                               
GBWW4      RAWS      44.7192  -110.5130                                              
BRNSC      AWS       39.3169  -77.6086                                               
D9473      APRSWXNE  45.3567  -75.9355                                               
MNMFM      AWS       43.1067  -88.1353                                               
P0881      AWS       50.4208  -97.9483                                               
D9960      APRSWXNE  47.5138  -64.9513                                               
NE062      NEDOR     41.8040  -103.1600                                              
MVNSD      MESOWEST  32.7810  -117.1380                                              
KSOU       WYDOT     42.4766  -108.8450                                              
SCCSM      AWS       40.8022  -74.0506                                               
MISPO      MESOWEST  43.1167  -85.7560                                               
CO051      CODOT     40.4200  -104.7340                                              
E0438      APRSWXNE  43.9647  -69.7687                                               
XORI       WxFlow    35.7998  -75.5453                                               
MN054      MNDOT     46.0431  -96.4942                                               
PPTM2      NOS-PORT  38.1333  -76.5333                                               
E0539      APRSWXNE  39.1395  -103.4730                                              
AT445      APRSWXNE  38.9592  -74.8763                                               
MCMNW      AWS       35.6447  -85.8125                                               
SHRPS      AWS       40.3756  -86.0536                                               
E3234      APRSWXNE  30.3823  -89.3552                                               
D6352      APRSWXNE  45.5575  -93.2088                                               
LSBON      AWS       39.3361  -77.0694                                               
